Screen Name,Statuses,Followers,Friends,Philanthropic Impact Score,Mentioned Key Words,Twitter Score,Impact Indicator,Profile,Description,Tags Mentioned,Users Mentioned,prediction
ReedKori,308,355,348,8.762798102601135,False,3.8523619100000004,False,https://pbs.twimg.com/profile_images/671738540087099392/VO82uD78_normal.jpg,I am a mom of four and a business professional who is passionate about social issues. I live to learn and love to ask questions. These opinions are my own.,None,None,Not 😐
VanessaYPerez,5051,1174,642,8.762659402310604,False,9.54414929,False,https://pbs.twimg.com/profile_images/537793689922592768/Q73YitjM_normal.jpeg,"Writer, teacher, dreamer. CUNY Professor. Author of Becoming Julia de Burgos (2014). Managing editor, @smallaxeproject https://t.co/SA4GzA4bbn",None,smallaxeproject,Not 😐
ababine,1187,269,302,8.758539408019416,False,6.598501580000001,False,https://pbs.twimg.com/profile_images/458639076195717120/Tb7sGTPv_normal.jpeg,Director of @Evaluate4Change || #Data Nerd @Columbia & @RutgersU || Social Worker || Yellen Groupie ||,Data,"Evaluate4Change, Columbia, RutgersU",Not 😐
CharlesBatte,3544,740,427,8.754227062374307,False,9.532315100000002,False,https://pbs.twimg.com/profile_images/1900687654/Charles-twitter-small_normal.jpg,"IYF  Global Laureate, Your Big Year winner, World Merit Ambassador. Social Entrepreneur - Youth Leader. Founder Family Health Center, SSC, TAU - Proud Ugandan!",None,None,Not 😐
JayEeeEnn,3006,643,585,8.74860728255333,False,7.638000240000001,False,https://pbs.twimg.com/profile_images/479234635721752576/28JiynER_normal.jpeg,"Tweeting about performance management, youth unemployment, education, feminism,  general LOLs. Works @ImpetusPEF but views my own. Feel free to share them.",None,ImpetusPEF,Not 😐
Escuela_Nueva,2296,1320,1225,8.745790574494793,False,4.69441037,False,https://pbs.twimg.com/profile_images/672047801375793156/5QMKWB8N_normal.jpg,"Transformamos la manera de aprender para mejorar la calidad y relevancia de la educación.
Transforming the way we learn to improve the quality of education.",None,None,Not 😐
UNICManama,11510,2373,303,8.737356116465682,False,13.27725878,False,https://pbs.twimg.com/profile_images/684625195311579136/EqwHX-ns_normal.png,مركز الأمم المتحدة للإعلام لبلدان الخليج العربي أنشأ في البحرين عام 1977 ويخدم حاليا مملكة البحرين ودولتي قطر والإمارات العربية المتحدة.,None,None,Not 😐
tvwells,3594,1106,2135,8.730865123772544,False,4.0758634,False,https://pbs.twimg.com/profile_images/492414078178967553/DdGpF31s_normal.jpeg,Senior partner at Tenth+Grey and Co-Founder of Jetty6. All opinions are my own and will mostly be about food.,None,None,Not 😐
wid_ny,2049,684,412,8.727845145772003,False,8.395519140000001,False,https://pbs.twimg.com/profile_images/1576999090/widny_logo_normal.jpg,Eight-hundred dynamic development professionals at all phases of their careers.,None,None,Not 😐
LexMundiProBono,8333,2582,1128,8.726607579298575,False,10.21326022,False,https://pbs.twimg.com/profile_images/609004094137602048/7p0sd58R_normal.png,"(Formerly @LawForChange) Lawyers helping social entrepreneurs change the world.


For more information, watch here: http://t.co/sSOe0HfeMU #socent #probono","socent, probono",LawForChange,Not 😐
teachallkids,185,102,77,8.724277604393425,False,6.038413490000001,False,https://pbs.twimg.com/profile_images/1135922127/sis_normal.jpg,"Special education teacher for the past 8 years.  Modify curriculum, facilitate social skills development, and use technology to support student learning.",None,None,Not 😐
familyventure,1154,401,1136,8.71709615382424,False,3.68487284,False,https://pbs.twimg.com/profile_images/746020075761729537/0DoTTUCS_normal.jpg,Giving children sharp knives since 2006. Fueling social justice as a nonprofit revenue generator. Media for all. Travelista. Equity hound. Put a pickle on it.,None,None,Not 😐
joewaters,42996,8666,1260,8.71698668800723,False,13.043593540000002,False,https://pbs.twimg.com/profile_images/412404783002038272/Mg2yw78W_normal.png,"Cause marketing writer, speaker. Co-host, CauseTalk Radio. Tweets include wicked Boston accent. Get 7 free CM graphics: https://t.co/0NSm4E7TCP",None,None,Not 😐
AtlNonProfitPro,1217,2835,2924,8.715194255557575,False,3.9670170099999997,False,https://pbs.twimg.com/profile_images/96955205/ANP_TwitterLogo_normal.jpg,Atlanta Nonprofit Professionals' mission is to connect and strengthen nonprofit professionals in metro Atlanta,None,None,Not 😐
ConnectGreenWeb,242,122,85,8.71196314284396,False,6.743831780000001,False,https://pbs.twimg.com/profile_images/905268234/CG-Logo_normal.jpg,"Blog on Green and Sustainable Living. Reviews on Eco Friendly Goods, Green Products. News updates on Green Living, Climate Change, Global Warming etc.",None,None,Not 😐
ChiaraRPace,1312,543,508,8.708753539328727,True,5.40775706,False,https://pbs.twimg.com/profile_images/526081967008149504/x7LqWRFF_normal.jpeg,"#Partnerships & #Communications Specialist @UNCDF. Passionate about #SDGs, #genderequality, #womenempowerment & #financialinclusion. Flying Trapeze addicted.","Partnerships, Communications, SDGs, genderequality, womenempowerment, financialinclusion",UNCDF,Not 😐
EveryActionHQ,2927,1709,2043,8.701167534001645,False,3.6223404800000005,False,https://pbs.twimg.com/profile_images/674970609554604033/BAJRgeAj_normal.png,"Love your #nonprofit tools - #fundraising, advocacy, email + CRM in one platform.","nonprofit, fundraising",None,Not 😐
IRF2015,2260,652,307,8.700036770740429,True,9.877205280000002,False,https://pbs.twimg.com/profile_images/378800000774497563/3701eefa163268a0cee690e5b0bb252d_normal.jpeg,"Independent Research Forum: 10 research institutes sharing perspectives, critical thinking & integrated analysis on the SDGs & the post-2015 development agenda",None,None,Not 😐
millanasnow,6545,1694,641,8.69892502888511,False,10.88102727,False,https://pbs.twimg.com/profile_images/664532657582178304/EIsg2h_Z_normal.jpg,Co-Founder of SERENE: @SereneSocial. Vegan. Reiki Healer. On-camera host. Actor. Model winner Project Runway season 8. I lead mediations and do energy healing!,None,SereneSocial,Not 😐
MichaelWinship,8651,1939,332,8.696792712626932,False,12.96705208,False,https://pbs.twimg.com/profile_images/509381002582429697/eIm06CqC_normal.jpeg,"Senior writer, http://t.co/DpH86sY9nd. President, Writers Guild of America, East, AFL-CIO. Former sr. writing fellow, Demos. (photo: Robin Holland)",None,None,Not 😐
FConconcreto,719,505,428,8.695676536352796,False,4.94058782,False,https://pbs.twimg.com/profile_images/641981607688175616/NTGj3Fc5_normal.jpg,"Mediante procesos de transformación social basados en la calidad, la  participación y la responsabilidad, aportamos a la construcción de mejores ciudadanos.",None,None,Not 😐
rachelbeer,27540,14400,10571,8.691690718274169,False,6.324799340000001,False,https://pbs.twimg.com/profile_images/662017222223765505/acrhwLz3_normal.png,Fundraiser. Geek. Founder of #NFPtweetup. Proud to be a judge of #tech4goodawards. Always niggling and prodding to make it better.,"NFPtweetup, tech4goodawards",None,Not 😐
nwoje,9976,2343,1325,8.69092382187245,False,9.35139898,False,https://pbs.twimg.com/profile_images/629417648300945408/wjPb4tZD_normal.jpg,"Europe Team Leader at @350. Tweets on UK/European/global issues (mostly climate, justice, and climate justice) and varied interests.",None,350,Not 😐
Consumers_Int,8050,6794,6226,8.683031936154597,False,4.29438513,False,https://pbs.twimg.com/profile_images/1777724005/CI-charcoal_250x250_normal.gif,CI is the global campaigning voice for consumers. Find us on Facebook https://t.co/dMVeCWuTNK. Follow us in Spanish here: https://t.co/Ju5qJxCcpZ,None,None,Not 😐
FundownCaribe,10464,2328,993,8.681388513108738,False,10.51016167,False,https://pbs.twimg.com/profile_images/659079074321670144/v8wjk_k2_normal.png,FUNDOWN CARIBE. Entidad sin ánimo de lucro que promueve la inclusión de las personas con síndrome de Down y discapacidad cognitiva  en Colombia.,None,None,Not 😐
thehillexperts,2499,841,412,8.67717654054094,False,9.53836911,False,https://pbs.twimg.com/profile_images/469562960470212609/U8DOHprB_normal.jpeg,The Hill's Contributors section hosts hundreds of policy experts from a range of political viewpoints and areas of expertise.,None,None,Not 😐
AVMalawi,1428,528,501,8.672329172012772,False,5.651319460000001,False,https://pbs.twimg.com/profile_images/707899450023403520/iTFu2u3N_normal.jpg,Creating Lasting Change.  NGO supporting orphans and vulnerable people in Malawi.,None,None,Not 😐
shivanigp,830,1001,1251,8.670501897371311,True,2.90896064,False,https://pbs.twimg.com/profile_images/2611028304/xkg786x2qm4z4ovknn3p_normal.jpeg,"Social entrepreneur, advisor and investor. Principal @SkollFoundation. Co-founder @samahope. Views are my own",None,"SkollFoundation, samahope",Not 😐
GiveNGo3,16691,21921,21508,8.663529056899261,False,3.8701024700000004,False,https://pbs.twimg.com/profile_images/2285252800/skir13ltrospvqbpxy5p_normal.jpeg,Give N Go is a non profit that believes in helping the help! Come join us while we serve the community!,None,None,Not 😐
vinaynair,2499,1196,1088,8.66146297245506,False,5.16019225,False,https://pbs.twimg.com/profile_images/1151672957/Vinay_Nair_picture_normal.png,"BD Director @SASCapital, investing in great social enterprises & charities | Co-founder @LightfulXYZ using tech for good | Sport nut esp. @ManUtd | Views my own",None,"SASCapital, LightfulXYZ, ManUtd",Not 😐
SeanGibbons_,15753,1544,1088,8.66003902683369,False,10.36815228,False,https://pbs.twimg.com/profile_images/2305099240/x5lq0h6c1ya4forg9tam_normal.jpeg,"Executive Director of @TheComNetwork Communication matters = Helping those who do good do better. Dad, Husband, Dog walker Yes that is a sno-cone",None,TheComNetwork,Not 😐
celesteford,962,235,155,8.658838027458867,False,8.57944294,False,https://pbs.twimg.com/profile_images/698535801777426432/lt49HpXj_normal.jpg,"Mgr. of Media Relations @CarnegieCorp | Fmr. Journo | Tweeting my POV on communications, multimedia, and social good | cfc@carnegie. org.",None,CarnegieCorp,Not 😐
McCormickCivics,1947,963,680,8.657503300116787,True,6.67372204,False,https://pbs.twimg.com/profile_images/378800000181692140/ea17f459a8a085fc34859a5ec186fc51_normal.png,The McCormick Foundation Civics Program seeks to improve access to quality civic education and engagement opportunities in Chicagoland for youth ages 12-22.,None,None,Not 😐
EHTPnyc,928,772,874,8.65645538779612,False,3.3160683300000002,False,https://pbs.twimg.com/profile_images/634760077677760512/qsw6q-ab_normal.jpg,Changing the odds for kids and families in East Harlem,None,None,Not 😐
tonymacklin1,3708,1166,739,8.649466329927295,True,8.20085264,False,https://pbs.twimg.com/profile_images/614232725076242432/yHe7mJvL_normal.jpg,"Philanthropist, philanthropoid, philanthropy geek. Works @ intersection of meaningful giving & community results. Mixes established practices w/emerging trends.",None,None,Not 😐
mazehr,5131,1961,1123,8.648000324357286,False,8.46543475,False,https://pbs.twimg.com/profile_images/567166143060639745/TT-BPoih_normal.jpeg,Teacher of English as a second language in a D.C. public high school.,None,None,Not 😐
givingabit,6382,13068,13700,8.646755349676809,False,3.74384766,False,https://pbs.twimg.com/profile_images/2609158144/d4madb429710ea117b2t_normal.jpeg,Create FREE donations for your chosen good cause when you shop online. Paid for by 1000's of shops! Sign up at http://t.co/3n2uoHuq7R it's free! #shophappy,shophappy,None,Not 😐
GMHC,16783,14339,13985,8.631483225460517,False,3.9171659300000004,False,https://pbs.twimg.com/profile_images/712317112203812864/jA5ren3H_normal.jpg,"Founded in 1982, GMHC is the world's first AIDS service organization. We provide critical HIV and AIDS prevention, care, and advocacy while #DemandingACure",DemandingACure,None,Not 😐
tigeralto,3,23,25,8.62872774085305,False,4.547985690000001,False,https://pbs.twimg.com/profile_images/577366978/Picture013_normal.jpg,Executive Manager in Internet & Media with international experience,None,None,Not 😐
jjgcfre,1908,1182,953,8.623755698713657,False,5.4080079,False,https://pbs.twimg.com/profile_images/522112171614801921/tu5V7K0i_normal.jpeg,Passionate fundraiser and WMU Bronco.  Global learner and teacher.  Best-selling author.,None,None,Not 😐
FundacionWWBCol,2389,564,379,8.621696683042384,False,8.569934510000001,False,https://pbs.twimg.com/profile_images/512731774506377216/FMlElCZX_normal.png,"Contribuimos a elevar el nivel de vida de la población de menores ingresos, preferiblemente de la mujer empresaria y su familia.",None,None,Not 😐
PhilCubeta,2263,1282,999,8.615593787691527,True,5.76368053,False,https://pbs.twimg.com/profile_images/431958887088943104/z7xc-eGi_normal.jpeg,Teach philanthropy and blog irreverently.,None,None,Not 😐
kat_atchley,1149,726,1191,8.611329282844531,False,2.99142148,False,https://pbs.twimg.com/profile_images/505033039139729408/OYhsAPbH_normal.png,"Senior Manager, Global Partnership Opportunities - Enactus | See Opportunity | Take Action | Enable Progress |
Let's create a better world for us all",None,None,Not 😐
UKCF_tweets,9224,1833,958,8.607881232787964,True,9.902102710000001,False,https://pbs.twimg.com/profile_images/3220666411/2e461cb9c306b7afbd065cd3d67b4a4d_normal.jpeg,"UK-wide charity connecting all UK community foundations. Changing communities, transforming society, connecting donors to fantastic local organisations.",None,None,Not 😐
brittkpeterson,771,1071,1260,8.606821332011503,False,3.04942996,False,https://pbs.twimg.com/profile_images/585912102185000960/j339F-07_normal.jpg,"Language, ideas, books. https://t.co/9s8v3x7FrW",None,None,Not 😐
kabissa,11634,6150,4628,8.604384668312724,False,6.1089682100000005,False,https://pbs.twimg.com/profile_images/1113780124/swish_normal.jpg,Networking Platform for African Civil Society (Tweets by @TobiasEigen),None,TobiasEigen,Not 😐
NatlAssembly,2704,1019,887,8.599769067940306,False,5.9963536500000005,False,https://pbs.twimg.com/profile_images/476459636535459840/FBICz2KM_normal.jpeg,National Human Services Assembly.,None,None,Not 😐
isaac_outcomes,2439,2237,2510,8.598891448759833,False,3.26171372,False,https://pbs.twimg.com/profile_images/3161606771/0bbdbd4df3cc4a247fdcd556aa0e8335_normal.jpeg,"Isaac is the Director of Outcomes, Assessment, and Learning at @vppartners in Washington, DC. Lives in Hyattsville, MD.",None,vppartners,Not 😐
worldwidewealth,1064,9460,10455,8.595266118500113,False,4.35474197,False,https://pbs.twimg.com/profile_images/65814283/Globe_normal.jpg,The World's #1 Social Enterprise Accreditation Program. World Wide Wealth: A global system for effective giving. $1billion by 2020,None,None,Not 😐
apschandler,1363,1093,1011,8.589482976392048,False,4.2465994,False,https://pbs.twimg.com/profile_images/495027496510062593/faEyAjDf_normal.jpeg,"@SSIReview, @SkollWorldForum, @HarvardBiz, and @HuffingtonPost contributor",None,"SSIReview, SkollWorldForum, HarvardBiz, HuffingtonPost",Not 😐
phoebesony,5330,1827,1581,8.581206463011688,False,6.29422939,False,https://pbs.twimg.com/profile_images/661461241328705536/emp4SsYI_normal.jpg,Conservation & Tourism Marketer | Safari Planner | Loves Nature Birds & Photography| Interests in Arts | History | Sports #ecotourism #sustainabletourism #Kenya,"ecotourism, sustainabletourism, Kenya",None,Not 😐
FCSanFrancisco,13898,4875,3653,8.581112758803338,True,6.99509693,False,https://pbs.twimg.com/profile_images/750755041976328193/J6wUMTvy_normal.jpg,@fdncenter is the leading source of info about philanthropy worldwide. Our SF library/learning center is a hub for #SF nonprofits.,SF,fdncenter,Not 😐
colonelb,38073,7295,1543,8.578752336375336,False,12.28994496,False,https://pbs.twimg.com/profile_images/615126800646209536/MFVEmdjh_normal.jpg,"Husband, father, #MichED K-12 superintendent, retired Army officer, distance runner, Red Wing fan.  Passionate about #designthinking, #makerspaces, and #play.","MichED, designthinking, makerspaces, play",None,Not 😐
BulldogShadow,9797,1660,899,8.574595943423581,True,10.029122260000001,False,https://pbs.twimg.com/profile_images/574076109618331648/V8JGruR6_normal.jpeg,"Civil rights advocate. Program Officer at @FordFoundation, singer/songwirter & lover of soccer. Tweets are my own, RTs are not. Carpe Viam!",None,FordFoundation,Not 😐
NikiMayYoung,3961,959,547,8.572970616058031,False,9.20000981,False,https://pbs.twimg.com/profile_images/671959642738720768/OEnu9E8f_normal.jpg,"Editor, journalist, food junkie, seamstress, TV addict, Singstar fan and chatterbox. All views my own",None,None,Not 😐
company2keepinc,18276,3536,2082,8.572800228791424,False,9.510330880000001,False,https://pbs.twimg.com/profile_images/1341550012/darker_with_gradient_normal.jpg,"Champion of CSR and Sustainability Motivated Practices, Human Rights, Access to Medicines and Quality Health Care",None,None,Not 😐
DocMarkPlotkin,3831,668,197,8.56816544701652,False,11.57951748,False,https://pbs.twimg.com/profile_images/1720313517/Mark_Twitter_normal.jpg,"Ethnobotanist, writer and Amazon explorer. Skoll Social Entrepreneur and TED speaker. President of @AmazonTeamOrg.",None,AmazonTeamOrg,Not 😐
ArifNeky,2,28,31,8.563625819189378,False,4.60883178,False,https://pbs.twimg.com/profile_images/3427265091/ab0fce2111702ab3d2d0d6dd17dad09b_normal.jpeg,,None,None,Not 😐
mcc_un,534,101,302,8.560591341146788,False,4.46965536,False,https://pbs.twimg.com/profile_images/688119180126638080/BPRysQq4_normal.png,"We are the voice of the Mennonite Central Committee at the United Nations, representing our global partners, including Anabaptist churches around the world.",None,None,Not 😐
VeriteNews,5799,2314,1501,8.55897481769568,True,7.571870060000001,False,https://pbs.twimg.com/profile_images/1442701620/Picture_2_normal.png,"Verité engages with companies to assist in the identification, analysis, and resolution of labor rights problems in their supply chains. #CSR",CSR,None,Not 😐
TheNYFoundation,2664,1230,924,8.549085145145552,False,6.3401206000000006,False,https://pbs.twimg.com/profile_images/436167782166589441/XRQtIP92_normal.jpeg,A steadfast supporter of community organizing and advocacy in New York City since 1909.,None,None,Not 😐
CDMigrante,1871,1541,1595,8.545429841361443,False,3.63452857,False,https://pbs.twimg.com/profile_images/3655738662/435642bb9b6eb17dab34d2307afabef7_normal.png,"Centro de los Derechos del Migrante, Inc. (CDM) is the first transnational workers' rights law center based in Mexico to combat injustice in the U.S. workplace.",None,None,Not 😐
ShowTheGood,1150,420,472,8.545148254659054,True,4.90579369,False,https://pbs.twimg.com/profile_images/460819683390668801/mwHU58YY_normal.png,"We show the world the good work that you do through video/photo production & website development. #Nonprofit, #foundation & #CSR #contentstrategy","Nonprofit, foundation, CSR, contentstrategy",None,Not 😐
San_Patrignano,6833,2932,1895,8.535600524532287,False,7.47163577,False,https://pbs.twimg.com/profile_images/474838866826760192/uA1qWXrz_normal.jpeg,Account ufficiale della Comunità di San Patrignano.,None,None,Not 😐
joeselvaggio1,199,2964,3322,8.535390347036913,False,4.41175843,False,https://pbs.twimg.com/profile_images/1896969086/Joe_photo_for_web_normal.jpg,"Founded by Joe, MicroGrants' mission is to spur economic self-sufficiency by giving strategic grants to low-income people of potential through Partner Agencies.",None,None,Not 😐
RosemaryMutunke,6961,1487,2119,8.533727394220394,False,5.8102351400000005,False,https://pbs.twimg.com/profile_images/687759194947194880/6sEdQCxE_normal.jpg,,None,None,Not 😐
HarderCo,1713,688,487,8.526499556874336,False,6.992542730000001,False,https://pbs.twimg.com/profile_images/2432490311/pldmepx8sgn8dvxcnz71_normal.png,Harder+Company Community Research helps social sector orgs achieve impact through quality research and strategy. (RTs do not = endorsements.),None,None,Not 😐
wfaphilanthropy,2538,735,323,8.52423313138368,True,10.12831845,False,https://pbs.twimg.com/profile_images/919484840/WFA-color_normal.jpg,Our Mission: to promote philanthropy among women and to help women and girls achieve their full potential.,None,None,Not 😐
TradeLawCentre,7293,1403,164,8.521329320396182,False,13.12670994,False,https://pbs.twimg.com/profile_images/378800000042915105/f0865cba79120fdbc028064b1018f575_normal.jpeg,Building capacity to help Africa trade better,None,None,Not 😐
FLOC_DC,3119,3369,3466,8.514889839801489,False,3.5426280300000004,False,https://pbs.twimg.com/profile_images/738774116350627841/-L18_34O_normal.jpg,"FLOC provides educational services beyond the classroom to help students succeed from 1st grade through college and career. Teach, Empower, Transform!",None,None,Not 😐
HSA_UK,1251,982,961,8.514158188767519,False,3.9342382600000003,False,https://pbs.twimg.com/profile_images/427815465440645120/Di2VyJ-r_normal.jpeg,"Leading forum for the promotion of housing studies in the UK, embracing the inter-disciplinary & cross-sector interests of researchers, students & practitioners",None,None,Not 😐
ecofied,515,3724,4113,8.512918323180706,False,4.249190100000001,False,https://pbs.twimg.com/profile_images/107044613/eco_leaf_iconnew_normal.jpg,Saving The World shouldn't be this difficult. How about a dollop of Mass Conscious Effort...,None,None,Not 😐
Yale_Nonprofit,3864,888,399,8.507979367061964,False,10.20412192,False,https://pbs.twimg.com/profile_images/378800000571944834/4c24b7e115a12ac7d0c5347e6d1885c2_normal.jpeg,Yale Alumni Nonprofit Alliance (YANA). Working Together. Giving Back. Changing Lives. Tweets by YANA Social Media Committee,None,None,Not 😐
andyho,3220,1238,852,8.50764107945145,True,7.25139416,False,https://pbs.twimg.com/profile_images/656576309804605440/ydaD0JiV_normal.jpg,"U.S. Development Director at @SalzburgGlobal. Tracking #philanthropy in the US & China, Globally, Locally (DC) and for #AAPI. All views my own.","philanthropy, AAPI",SalzburgGlobal,Not 😐
jasonwagar,13749,1853,1057,8.505876613182949,False,10.222799479999999,False,https://pbs.twimg.com/profile_images/656435866483761152/V6Wuo6f8_normal.jpg,CFRE • Fundraiser • Communicator • Designer • Instructor • Volunteer // Environment • Film • Social Justice • Politics • Cats // Opinions mine,None,None,Not 😐
nextgenradio,19151,3539,634,8.483869019326299,False,12.47970179,False,https://pbs.twimg.com/profile_images/692525971208015874/1GgMvxAb_normal.jpg,"Consultant/Project Founder @NPR. Designs careers, sits on several selection committees and boards and doesn't get splinters. Got people. Yes, yes y'all..",None,NPR,Not 😐
noahflower,625,224,124,8.482564051837421,False,8.68826075,False,https://pbs.twimg.com/profile_images/3218709888/bcebb6d18538e7a91e8eaf41cb78b2d4_normal.jpeg,Picking the signal from the noise about the cutting edge of social change.,None,None,Not 😐
JHFoundation,903,1635,1666,8.477548926718185,True,3.8008074400000003,False,https://pbs.twimg.com/profile_images/213752468/JHF_Twitter_Avatar_normal.jpg,A nonprofit foundation providing young adults with the critical financial literacy/education skills not taught in schools today!,None,None,Not 😐
JeffreyHogue,1312,4570,4987,8.464281628887164,False,3.8696938300000006,False,https://pbs.twimg.com/profile_images/611336183591796738/QsdZP80k_normal.jpg,"Chief #Sustainability Officer at C&A Global focused on #sustainable fashion retail | Artist, prolific expat, and proud father.","Sustainability, sustainable",None,Not 😐
Momentum1000,1488,2003,1966,8.454623341685432,False,3.8451591,False,https://pbs.twimg.com/profile_images/3405117622/c24a9338b0592a8ad8177469daabad76_normal.jpeg,Marking the 1000-day milestone of the Millennium Development Goals (#MDGs) with a 1000-minute digital rally on April 5 to inspire action. #MDGmomentum,"MDGs, MDGmomentum",None,Not 😐
FAO4Members,4884,2426,1796,8.446681153268502,False,6.2782667,False,https://pbs.twimg.com/profile_images/523104445937119232/23hya9qB_normal.png,Tool for FAO Members to facilitate and support their participation in the work of the Organization. RT is not endorsement. http://t.co/Cfr4xE2wJM,None,None,Not 😐
TSC,2821,1540,1331,8.441754534625323,False,5.10591262,False,https://pbs.twimg.com/profile_images/2185411152/TSC_thumbnail_normal.png,@expanding_time campaign to ensure all children in our nations high-poverty communities have more & better learning time in school. #ExpandedLearning,ExpandedLearning,expanding_time,Not 😐
TobiasTroll,1364,640,557,8.434363170177816,True,5.371307130000001,False,https://pbs.twimg.com/profile_images/673419145963286529/x4v9kZiS_normal.jpg,"Director EDGE Europe with @EDGEFunders. Personal tweets on the Just Transition, global citizenship, saving the world and this kind of stuff.",None,EDGEFunders,Not 😐
GordonJayFrost,42687,16185,9556,8.426897484634441,False,8.20740218,False,https://pbs.twimg.com/profile_images/1268242707/SmallestJayLaughing_at_300_by_300_normal.jpg,"A leader in the discovery & exploration
of major funding opportunities for nonprofits. Find me at http://t.co/faSi6hxLaZ and http://t.co/n5WCiL0ljD.",None,None,Not 😐
socialcap,22346,6940,5853,8.42590655509769,False,6.64907041,False,https://pbs.twimg.com/profile_images/190491393/sci_logo_color-1_normal.png,"Nonprofit leveraging social capital to foster youth success & healthy communities. #Boston area based, serving New England. Tweets from David & team members.",Boston,None,Not 😐
onlinegiving,9985,1807,1,8.41403555369661,False,14.02724158,False,https://pbs.twimg.com/profile_images/57832265/GivingTree_normal.jpg,Mashup of Blogs and News About Online Fundraising. Created by @EngageJoe,None,EngageJoe,Not 😐
DrBaker81,4483,527,696,8.413856404486683,False,8.01410709,False,https://pbs.twimg.com/profile_images/2869522844/ea36fc03b020339fe927a2e900b059e3_normal.jpeg,Wife|Mom|DIY Addict| Adolescent Sexual Health Researcher|Hampton Alum|St. Louis Raised|DST|Dream Chaser,None,None,Not 😐
nathan_hand,10352,4682,3281,8.410572073408831,True,6.79940153,False,https://pbs.twimg.com/profile_images/2170908331/nathan_headshot_normal.jpg,"Nonprofit nerd. Dir Advancement @TheOaksAcademy / @AFPIndiana prez / @IUPhilanthropy faculty.
Consultant, blogger & speaker. Bigfoot hunter & @WhiteCastle nut.",None,"TheOaksAcademy, AFPIndiana, IUPhilanthropy, WhiteCastle",Not 😐
EmmettMehan,200,91,66,8.398635629669329,False,6.5196314200000005,False,https://pbs.twimg.com/profile_images/378800000369927362/03250bbd820665cf86fbbb8b1a658a37_normal.jpeg,"Big city dweller, small town enthusiast. Social Impact @LinkedIn. Avid Traveler. Boy Detective.",None,LinkedIn,Not 😐
FBonaglia,6958,1823,1073,8.398455190685548,False,8.82781896,False,https://pbs.twimg.com/profile_images/378800000509278307/6f60d056261424fe257f688323ec1fea_normal.jpeg,"Acting Deputy Director at @OECD_Centre. Work on international development & G20. Other passions: politics, cooking & football (Inter) Tweet = personal views",None,OECD_Centre,Not 😐
E4Impact,1819,920,1387,8.397725490443603,False,3.27160827,False,https://pbs.twimg.com/profile_images/573084485509509120/oK7_Nh4c_normal.jpeg,We train #impact #entrepreneurs through Executive MBAs in emerging economies with a focus on #Africa. Follow us on FB: https://t.co/efUmC1trGM,"impact, entrepreneurs, Africa",None,Not 😐
USPSA,148,1503,1683,8.396861901830937,False,4.2706596,False,https://pbs.twimg.com/profile_images/73522814/USPSA_Logo_normal.jpg,Building the U.S. Public Service Academy,None,None,Not 😐
Vicky_ferguson,1179,599,826,8.394651110160122,False,3.4139784,False,https://pbs.twimg.com/profile_images/610746494799478784/vAZimmfF_normal.jpg,"Chief Exec of @gladshouse. Passionate about realising the rights of homeless children and young people in Kenya, UK and globally. Views my own",None,gladshouse,Not 😐
NaseejCYD,2178,473,148,8.394255576872105,True,11.362388500000002,False,https://pbs.twimg.com/profile_images/474012354162606081/QrMRit7w_normal.jpeg,"because every field is but a piece of one interconnected fabric, we tweet about Youth,SocialJustice,Politics,anthropolog, arts&culture,Philanthropy,and more",None,None,Not 😐
AFPCharlotte,4859,1338,529,8.386468491499139,False,10.55959366,False,https://pbs.twimg.com/profile_images/828147482/AFP_Charlotte_logo_2_normal.JPG,"Association of Fundraising Professionals chapter serving 250 members in Charlotte, NC.",None,None,Not 😐
capsfans55,17870,4986,2011,8.382385173193988,False,10.471225740000001,False,https://pbs.twimg.com/profile_images/870304084/ovechkin_normal.jpg,A blog for caps fans by a caps fan!,None,None,Not 😐
paintmd,15250,4300,1780,8.376230284014719,False,10.35255345,False,https://pbs.twimg.com/profile_images/378800000619626002/df1612159dadf0b84877c9224beb84bf_normal.jpeg,"Physician, lawyer on an epic jouney with you building a #CultureofHealth as we go. Oh, and we'll be on a bike quite a bit. Grab a helmet.",CultureofHealth,None,Not 😐
1hundredagency,37,105,163,8.375592084082536,False,2.79064842,False,https://pbs.twimg.com/profile_images/714922740361379840/w431cUAa_normal.jpg,"Whether we deal with dollars, donors or digital dialogue, we believe in proof as well as passion.  We drive concrete results for nonprofits across the globe.",None,None,Not 😐
NonprofitMediaW,2947,2663,2606,8.372514578870978,False,3.81407427,False,https://pbs.twimg.com/profile_images/491036450339573760/TVh3NGxC_normal.png,Communications pro. Freakishly nerdy. Founder/Principal of Nonprofit MediaWorks. Opinions are my own.,None,None,Not 😐
BBBoyer,1356,872,748,8.360241501206684,False,4.881197940000001,False,https://pbs.twimg.com/profile_images/718109190925979648/bRSiVIiO_normal.jpg,"Reporter covering legal, social issues & crime for The Philadelphia Inquirer. Mother of two young girls, widow in suburb, living in shadows of dark humor.",None,None,Not 😐
KirstySchneeb,2278,929,728,8.358201970007427,False,6.282389289999999,False,https://pbs.twimg.com/profile_images/747084226349105152/x6GGhWWL_normal.jpg,"Climate geekess, co-founder of @beautifulcorp, former adviser with @unfccc. Now at @CIFFchild. Views own.",None,"beautifulcorp, unfccc, CIFFchild",Not 😐
