Screen Name,Statuses,Followers,Friends,Philanthropic Impact Score,Mentioned Key Words,Twitter Score,Impact Indicator,Profile,Description,Tags Mentioned,Users Mentioned,prediction
RunforPhil,2146,392,1156,7.891487979824525,True,4.0839964900000005,False,https://pbs.twimg.com/profile_images/750349140903813120/1lCfrOJt_normal.jpg,We are connecting philanthropic running #run #philanthropy #give #volunteer #philchat #runningovercoffee,"run, philanthropy, give, volunteer, philchat, runningovercoffee",None,Not 😐
joshschukman,6016,3389,3168,7.888140801880119,False,4.45114282,False,https://pbs.twimg.com/profile_images/461156764268773376/1RwTkwTM_normal.jpeg,"I help startup social entrepreneurs make a dollar AND a difference. Follow for free articles, videos, and coaching to get started in #socialentrepreneurship",socialentrepreneurship,None,Not 😐
ericbot,3816,2516,2345,7.887968716722743,False,4.23391287,False,https://pbs.twimg.com/profile_images/1297388126/biopic_normal.jpg,@berkmancenter fellow; associate prof at emerson college; director of http://t.co/2fQHm9mJBo; @engagelab; editor of @civicmediaproj,None,"berkmancenter, engagelab, civicmediaproj",Not 😐
PRheroine,1476,404,646,7.887610531647245,True,4.29922391,False,https://pbs.twimg.com/profile_images/713727250668118016/_-foK28H_normal.jpg,"I'm into #philanthropy, international development, politics and #digitaldiplomacy. @Portlandcomms consultant. My blog represents my human side.","philanthropy, digitaldiplomacy",Portlandcomms,Not 😐
BCphilanthropy,2292,312,140,7.882828473999479,False,10.39279763,False,https://pbs.twimg.com/profile_images/499104412296425472/_xri7qEQ_normal.jpeg,,None,None,Not 😐
NTDTelevision,24486,4960,1269,7.880698943729188,False,11.58792156,False,https://pbs.twimg.com/profile_images/2909695219/4e6ececbe5b24f006e5ceadff84f0a00_normal.png,China Uncensored: The Real Stories.NTD is the largest independent Chinese-language based Television Follow @NTDChinaNews for more #China Coverage,China,NTDChinaNews,Not 😐
4GreenPs,2989,2734,2626,7.8739616539442085,False,3.81587903,False,https://pbs.twimg.com/profile_images/1201037680/4GP_color_no_outline_normal.jpg,"More Than Just Promotion – The 4 Ps of Marketing.  We help our clients solve tough marketing challenges. Tweets by our CEO, Lynn Miller, aka @OrganicMania",None,OrganicMania,Not 😐
CharityIdeas,79710,59123,53970,7.868333856340431,False,4.23657261,False,https://pbs.twimg.com/profile_images/1722729849/AmyNeumannAvatar_normal.jpg,"Insatiably curious! Adore tech, #socialgood, people. Eternal optimist. Love #Cleveland. Digital Director, Advance Ohio.","socialgood, Cleveland",None,Not 😐
social_rights,1103,1991,2151,7.863205975805795,False,3.33942542,False,https://pbs.twimg.com/profile_images/1331550431/cesr_logo_small_square_hand_only_normal.jpg,The Center for Economic and Social Rights works to promote social justice through human rights.,None,None,Not 😐
educateforlife1,1259,844,787,7.863175228523497,False,4.20430018,False,https://pbs.twimg.com/profile_images/573084446808662018/__hr-C_H_normal.png,"We consolidate education, healthcare & community work to support a marginalised rural community in India.",None,None,Not 😐
PCNRC,2766,893,547,7.862335238282424,False,8.03016662,False,https://pbs.twimg.com/profile_images/482159853142421505/2yzZAv44_normal.png,"The Paul Clarke Nonprofit Resource Center serves NE Indiana nonprofits and their board members with workshops, tools and information.",None,None,Not 😐
DyckmanFarm,473,365,439,7.855563366158908,False,2.96793635,False,https://pbs.twimg.com/profile_images/501690047842623489/zc5n9Kxx_normal.jpeg,"Manhattan's only Farmhouse! Built c.1784 and opened as a museum in 1916. Located in Inwood, a neighborhood in Northern Manhattan.",None,None,Not 😐
OSMHI,10375,1692,236,7.850024215408811,False,12.292753990000001,False,https://pbs.twimg.com/profile_images/476433556067983360/4V3yh4uP_normal.png,"The Open Society Mental Health Initiative works to create a world where all, regardless of abilities, have freedom, dignity, choice & control over their lives.",None,None,Not 😐
resourceshelf,25994,4263,157,7.849631710671375,False,13.11944173,False,https://pbs.twimg.com/profile_images/1186418747/Logo-ResourceShelf-r_only_normal.png,,None,None,Not 😐
JoannaLKrotz,2143,766,498,7.8484685974959545,False,7.5075816500000006,False,https://pbs.twimg.com/profile_images/449277289033781248/vQqOvwTP_normal.jpeg,"Author of Being Equal Doesn't Mean Being the Same to inspire and support women entrepreneurs & move the needle on women's parity, purpose, passion & prosperity.",None,None,Not 😐
AfricaUNiTEKe,6149,1312,453,7.842017352822143,False,10.80132389,False,https://pbs.twimg.com/profile_images/2455043032/Africa_UNiTE_normal.png,"Kenya chapter of @Africa_UNiTE_ to respond and bring an end to gender based violence. If not us, who? If not now, when? http://t.co/LNC8MUst",None,Africa_UNiTE_,Not 😐
mapintl,3518,2350,2256,7.836650887399152,False,4.04299444,False,https://pbs.twimg.com/profile_images/655002809151180800/AwJ5RyK4_normal.jpg,MAP International is a global Christian health organization working to provide health and hope to those in need worldwide. #healthishope #blueboxes #mapintl,"healthishope, blueboxes, mapintl",None,Not 😐
FundingPractice,756,1336,1422,7.830654887668823,False,3.40515542,False,https://pbs.twimg.com/profile_images/2369702108/2qah6y98yhqicfz5qjx2_normal.jpeg,"The Funding Practice Alliance (FPA) promotes, develops  and supports effective funding practice within the non-profit sector. 
SCAT - CDRA - Inyathelo",None,None,Not 😐
emma_flr,1292,490,879,7.827062337054762,False,3.2666282300000002,False,https://pbs.twimg.com/profile_images/2320625841/363y5u6h79tbs5oxe7yp_normal.jpeg,Postdoctoral researcher studying mental health in pregnancy.,None,None,Not 😐
RSwirling,29526,1714,946,7.82491116065282,False,10.80247864,False,https://pbs.twimg.com/profile_images/631482847870758912/mvd7dUef_normal.jpg,Feminist. @Dogger_dc's mom.,None,Dogger_dc,Not 😐
TMECKenya,93,165,176,7.824436570296549,False,3.4102722200000004,False,https://pbs.twimg.com/profile_images/1262530843/logo_2_compressed_normal.JPG,A BTL marketing and event organizing company,None,None,Not 😐
zazoomzimminy,432,358,365,7.822351253305962,False,3.5259939599999996,False,https://pbs.twimg.com/profile_images/203210831/April_Pictures_011_normal.jpg,"Network weaver loving my nonprofit social enterprise, TechSoup Global. Philanthropoid, philosopher, poet, parent, phenomenology hack.",None,None,Not 😐
MargauxJoffe,3892,1550,1526,7.82221982068979,False,4.93659083,False,https://pbs.twimg.com/profile_images/459908431726399488/4JhTB0Lu_normal.png,Alive & inspired! Producer and Creator passionate about public health and women's empowerment • Production @Yahoo • Advocate @ADHDwomen • #HouseofAppreciation,HouseofAppreciation,"Yahoo, ADHDwomen",Not 😐
LifelineEnergy,11128,3179,1747,7.817870515650151,False,8.770106100000001,False,https://pbs.twimg.com/profile_images/716600441287663616/qiUEqUGw_normal.jpg,Provides access to education to millions through the distribution of solar and wind-up radio & MP3 players for development and relief.,None,None,Not 😐
ReachOutReadNY,2431,936,758,7.815714508174104,False,6.044643010000001,False,https://pbs.twimg.com/profile_images/378800000045687519/defa5fdbb4d1f4790eb2d7400adfbcaa_normal.jpeg,Reach Out and Read of Greater New York provides books and literacy guidance to over a quarter of a million young children through their pediatricians.,None,None,Not 😐
artspaceusa,7075,6469,6650,7.814595133865175,False,3.4363294100000004,False,https://pbs.twimg.com/profile_images/534244647/artspace_smsq_normal.jpg,"America's Leading Nonprofit Real Estate Developer for the Arts / Artspace's Mission is to create, foster, and preserve affordable space for artists + arts orgs.",None,None,Not 😐
Post2015_ccc,1196,795,897,7.812671888806941,False,3.3221622300000004,False,https://pbs.twimg.com/profile_images/656391164904341504/K2JH6u-b_normal.png,"The aim of the Post-2015 Consensus is to help fill this knowledge gap, providing missing information to the post-2015 debate.",None,None,Not 😐
RBabyFoundation,1327,1740,1899,7.810419023586765,True,3.13660918,False,https://pbs.twimg.com/profile_images/476086815384797184/GIUXUMvs_normal.jpeg,R Baby Foundation is dedicated to saving babies' lives.,None,None,Not 😐
katebonduk,4833,897,543,7.805806012158528,False,9.07210167,False,https://pbs.twimg.com/profile_images/521326653402652673/vy-LfDtK_normal.jpeg,"#writer #editor | Refugees, homelessness, human beings | UNHCR, UNICEF, Guardian, BBC.","writer, editor",None,Not 😐
RadCampaign,4448,1754,1242,7.803396256040783,False,6.79256147,False,https://pbs.twimg.com/profile_images/1565639508/Untitled-4_normal.png,"Online communications firm packed with rad designers, developers, strategists, marketing and social media mavens.",None,None,Not 😐
BrenLizHen,1457,895,821,7.799289847644434,False,4.396112100000001,False,https://pbs.twimg.com/profile_images/491744462419148800/a_shBhlS_normal.jpeg,Working to leave a positive legacy in my little corner of the world. Chief Operating Officer @ NYC ACS ECE. Views are my own.,None,None,Not 😐
emwashuma,5785,943,2435,7.798243253296974,False,4.54370111,False,https://pbs.twimg.com/profile_images/639291570949328896/xvJ0ykST_normal.jpg,Interests in digital health and innovations,None,None,Not 😐
BankonDC,4767,874,696,7.797407064930013,False,8.08801255,False,https://pbs.twimg.com/profile_images/459465234659278848/MVZO-D_q_normal.jpeg,"Become financially empowered! A program under DC DISB, a natl initiative to provide greater access to bank accounts and education for everyone in DC!",None,None,Not 😐
csrafrica,5735,4123,3704,7.796803141792165,False,4.34812838,False,https://pbs.twimg.com/profile_images/1534716913/csr_africa_logo_2_normal,Africa's premier Online Daily on Corporate Sustainability and Africa's Development .,None,None,Not 😐
WillProchaska,704,707,690,7.794719736171758,False,3.6918449,False,https://pbs.twimg.com/profile_images/585458722320834560/3AoUby89_normal.jpg,"Tweeting on social enterprise, employee ownership, inclusive business models....",None,None,Not 😐
AKentSF,834,733,760,7.794310163599877,False,3.4074783000000006,False,https://pbs.twimg.com/profile_images/634890208824070144/rxL9cbuo_normal.jpg,"I support problem solvers building a better future for all. I work at CORO Northern California, serve on the board of CompassPoint, and promote social justice.",None,None,Not 😐
amykincaid,4266,1495,953,7.792926932966869,True,7.64111059,False,https://pbs.twimg.com/profile_images/423838260998074368/-MlB_FBB_normal.jpeg,"community benefit strategist, social enterprise adviser, philanthropy sector specialist, exhibiting artist, weaving a life of art-business-community-family",None,None,Not 😐
UNAOCMigration,594,1084,1169,7.7873440757772014,False,3.3451424100000002,False,https://pbs.twimg.com/profile_images/3705952622/8c0c98f5c5d19d531981ddabe149f8f8_normal.jpeg,"Migrants have a role to play in improving intercultural understanding. How can we build societies of inclusion and participation, and prevent conflicts?",None,None,Not 😐
TonyMartignetti,31730,5422,603,7.782721123614915,True,12.5552565,False,https://pbs.twimg.com/profile_images/1798213763/60863_153919234638729_137195332977786_324492_432776_n_crop_normal.jpg,Tony Martignetti Nonprofit Radio | Fundraising Fundamentals for @philanthropy | consultant | talker | video blogger | stand-up comic,None,philanthropy,Not 😐
Rimisp,11258,4047,3090,7.781980311528498,False,6.532358820000001,False,https://pbs.twimg.com/profile_images/684066563830448129/lcZOfUCY_normal.png,Somos una red de articulación y generación de conocimiento para el desarrollo de los territorios latinoamericanos.,None,None,Not 😐
self_catherine,679,101,289,7.775732256117701,False,4.54985033,False,https://pbs.twimg.com/profile_images/3384569453/91a05bcd51898fe20292c791704157f8_normal.jpeg,Tweets and opinions are my own,None,None,Not 😐
Chr_sM,3828,1252,778,7.774609127823179,False,7.896545189999999,False,https://pbs.twimg.com/profile_images/378800000649208131/c71d934722b4ed773e05ee62a6dae66a_normal.jpeg,Director of Collaborations for Change - Human Rights Advocate - Video for Change Trainer - Participatory Event Designer - Facilitator - Lover of Seahorses,None,None,Not 😐
TalkAboutGiving,1173,750,652,7.7686270307639695,False,4.66562621,False,https://pbs.twimg.com/profile_images/1285656394/giving_profilepic_normal.png,As of January 2014 we are no longer tweeting from this account. Please follow @CCCFtweets to continue to learn how to engage your children in giving. Thank you!,None,CCCFtweets,Not 😐
chrissachrissa,5516,1136,993,7.768481341885508,False,7.386977580000001,False,https://pbs.twimg.com/profile_images/508767379401089024/Zo17sFb7_normal.jpeg,"Community Manager/Writer @Workable, co-host @CMXBoston (new!)/Producing     ✨#WorkableIdeas✨",WorkableIdeas,"Workable, CMXBoston",Not 😐
ablechildafrica,4496,2177,2083,7.764626887873054,False,4.58666971,False,https://pbs.twimg.com/profile_images/663734142878789632/1DRGVnbK_normal.jpg,AbleChildAfrica is working towards a world where all disabled children are fully included as equal members of society & are able to achieve their full potential,None,None,Not 😐
UNICALGIERS,7903,1364,275,7.760448756404789,False,11.83290052,False,https://pbs.twimg.com/profile_images/671262470837678081/fs6M42sg_normal.png,Page Twitter Officielle du Centre d'information des Nations Unies à Alger.,None,None,Not 😐
IISD_Water,1956,4243,4964,7.76008831194811,False,3.04044106,False,https://pbs.twimg.com/profile_images/625757730922323968/ig71hUIq_normal.png,"IISD's Water Program focuses on bridging water & science policy, watershed-based bioeconomy development & water-energy-food security. RT/follow ≠ endorsement.",None,None,Not 😐
samdavidson,15353,8456,7370,7.7581935331292415,False,4.85936547,False,https://pbs.twimg.com/profile_images/2300062347/image_normal.jpg,"Entrepreneur and keynote speaker helping you start things with heart, mind, and soul. Co-founder and CEO of @batchusa",None,batchusa,Not 😐
SBCCoalition,1851,579,462,7.758175413075477,False,6.62920427,False,https://pbs.twimg.com/profile_images/601163050863841280/umBZK1kI_normal.jpg,"Formed in March 2011, the Southern Border Communities Coalition brings together 60 organizations from San Diego, CA to Brownsville, TX.
#RevitalizeNotMilitarize",RevitalizeNotMilitarize,None,Not 😐
EstherNgumbi,9832,2880,2470,7.7559761330543795,False,6.44652243,False,https://pbs.twimg.com/profile_images/2151093034/7f94382e-1dbc-4e7d-ab40-da50a0890cba_normal.png,"Post Doc Auburn University, PhD Entomology, hunger activist, AAUW Alumnae, Aspen Food Security Fellow, Founder Young Thinkers& Spring Break Kenya &OYESKA GREENS",None,None,Not 😐
AdoptAHWY,2295,4612,5060,7.755260023864091,False,3.3050978100000004,False,https://pbs.twimg.com/profile_images/439519034640314368/90r-o1e9_normal.jpeg,"AAH helps keep America's busiest highways and interstates clean and safe from litter and debris through corporate sponsorship. We clean, while you are seen!",None,None,Not 😐
visualbudget,596,209,133,7.755218498168189,False,7.62739097,False,https://pbs.twimg.com/profile_images/1844451910/vblogo_normal.jpg,An interactive guide to help understand the U.S. federal budget.,None,None,Not 😐
TundeOmilola,834,219,109,7.751306442486991,False,9.30291964,False,https://pbs.twimg.com/profile_images/668930991432589312/7lILepNl_normal.jpg,"Head of Development Planning and Inclusive Sustainable Growth at the United Nations Development Programme (UNDP), New York",None,None,Not 😐
qawwymugambi,282,181,233,7.75009597636456,False,2.96010009,False,https://pbs.twimg.com/profile_images/458616419291103232/PdhWVz9x_normal.jpeg,In a circle of friends,None,None,Not 😐
ewaititu,1879,1878,1934,7.7395792827230565,False,3.3867074400000003,False,https://pbs.twimg.com/profile_images/496192332887105536/pv4d88RU_normal.jpeg,"Digital storyteller @globalfund. Editor, fiction lover and writer, toddling documentary photographer.  Views my own.",None,globalfund,Not 😐
gosner,8271,3421,2447,7.739207376631876,False,6.62209941,False,https://pbs.twimg.com/profile_images/71475435/n1416067345_30189432_9680_normal.jpg,"resilient/sustainable urban planner extraordinaire, cyclist, dad/grandpa, CEQA guru for infrastructure, amateur genealogist,  hotair balloonist",None,None,Not 😐
ethanfrey,972,630,774,7.7354156154224984,True,3.06217497,False,https://pbs.twimg.com/profile_images/744573999296974848/L-R1F_8s_normal.jpg,"interested in organizing (electoral, labor, community), our democracy (how to fix it), and direct action (nonviolent) protests. work @fordfoundation.",None,fordfoundation,Not 😐
PROhumana,38383,10373,6185,7.722427133855031,False,8.415526250000001,False,https://pbs.twimg.com/profile_images/568035484006232064/5NtMVTUf_normal.jpeg,Promovemos el Desarrollo Humano Sustentable desde 1997. Trabajamos por la Sustentabilidad Empresarial (CSR) y Ciudadana http://t.co/IgVOVOxniH,None,None,Not 😐
chadbolick,7305,1765,1851,7.7212443915842295,False,6.11147095,False,https://pbs.twimg.com/profile_images/551997500865789952/ssWN-prT_normal.jpeg,Philanthropic advisor @MorganStanley. Globetrotter. Californian. SF foodie.,None,MorganStanley,Not 😐
lukanani,2494,432,467,7.718565993497789,False,7.04895398,False,https://pbs.twimg.com/profile_images/613081639812509696/FhVX-GPX_normal.jpg,"Professionally a dialogue and mediation facilitator, trainer and practitioner. As SA citizen I'm an activist for peace, social justice and dialogue.",None,None,Not 😐
PBOAct,11373,1837,299,7.7170253174402665,False,12.03374793,False,https://pbs.twimg.com/profile_images/378800000015981915/1d48f51905b082c35c235204dc2a09d9_normal.jpeg,Articulates the Public Benefit Organisations Act assented on 14 January 2013 and how it impacts Civil Society Organisations and Kenyans. #PBOActNow #CSO #Kenya,"PBOActNow, CSO, Kenya",None,Not 😐
JacksterCounts,1133,333,725,7.716614166997664,False,3.43545887,False,https://pbs.twimg.com/profile_images/611572523440799744/mtI34YW7_normal.jpg,Director @cpprmedia.  Promoting wacky yet evidence-based ideas while #failingforward for social change.  Creator of http://t.co/dhXpS90Fxg,failingforward,cpprmedia,Not 😐
Steve_Goldberg,6071,1010,82,7.713272641688215,True,12.71330131,False,https://pbs.twimg.com/profile_images/428528440607010816/RYYlgxMP_normal.jpeg,"Caffeinated Capital LLC. Author, SIB Trib and Billions of Drops in Millions of Buckets: Why Philanthropy Doesn't Advance Social Progress",None,None,Not 😐
organicsoundz,1063,885,834,7.713186463602422,False,3.93554527,False,https://pbs.twimg.com/profile_images/354841485/Kimati_Dinizulu_with_Tall_Drum_8x10_Color__Desktop_Resolution__normal.jpg,The Essence of Organic Music,None,None,Not 😐
IG_Advisors,11198,1727,1044,7.71190255009284,True,9.35185532,False,https://pbs.twimg.com/profile_images/671712161266290688/Wuzd_0ad_normal.png,"I.G. Advisors is a strategy consultancy specialising in #philanthropy, corporate impact & #fundraising advice.","philanthropy, fundraising",None,Not 😐
CarolJenkins,5196,3248,3030,7.70973087793243,False,4.25644096,False,https://pbs.twimg.com/profile_images/3025988993/9ca93120fb75252b30b9f49e3e98b424_normal.jpeg,"I'm a writer. My concerns are the inclusion of women and people of color, and all outsiders in the media; the health of women and children. Host, Black America.",None,None,Not 😐
kgrandia,13654,15451,15633,7.707145554839008,False,3.4750611300000003,False,https://pbs.twimg.com/profile_images/528019255858442240/vEyU-V71_normal.jpeg,"President, Spake Media & Zappz Studios. Contributing writer Rolling Stone, Salon, Huffington Post, DeSmog. My politics are increasingly complicated.",None,None,Not 😐
haloefekti,297551,27623,30057,7.704450207863925,False,8.74554806,False,https://pbs.twimg.com/profile_images/741360550546964480/3pWfGvrl_normal.jpg,"Finnish activist, newshound, snapshot photographer, cancer survivor. Advocating humanrights, freespeech & sustainability. Loves Wikileaks OWS Anonymous - Rebel",None,None,Not 😐
AliveandGiving,223,3755,4441,7.70230299251183,True,3.8623974000000008,False,https://pbs.twimg.com/profile_images/1129005989/Alive-_-Giving-Icon_normal.jpg,"http://t.co/iCqZRsnO is an innovative charity search, comparison and fundraising website that helps you find a charity that you can trust. It's free to join!",None,None,Not 😐
YetuOrg,195,227,337,7.696779361696504,True,2.39056588,False,https://pbs.twimg.com/profile_images/641858671828451328/4LTTZKfX_normal.jpg,Yetu works with Kenyan civil society organizations to strengthen their assets and capacity to fundraise locally. Supported by Aga Khan Foundation & USAID,None,None,Not 😐
shirleyayres,71318,13147,9614,7.68953083703255,False,8.33757649,False,https://pbs.twimg.com/profile_images/703519188435013632/YfP2rei6_normal.jpg,I work with companies excited to use digital technology to transform services. Click Guides Series Editor - resources from the digital world,None,None,Not 😐
CRFprojects,2411,1330,1247,7.68769453407452,False,4.41578328,False,https://pbs.twimg.com/profile_images/631374986356387840/5phx6VFC_normal.jpg,"1,700 youth reporters across 6 African countries with over 7 million weekly listeners.",None,None,Not 😐
RositaCortez,2171,21090,24924,7.684154816165199,True,3.71712852,False,https://pbs.twimg.com/profile_images/292231109/rositacortez_normal.jpg,"I'm a mac geek interested in web 2.0 tech, philanthropy & fundraising for nonprofits. Hobbies are music, photography and shaking mean apple martinis!",None,None,Not 😐
EpilepsyKE,1702,369,166,7.683515714280871,False,9.85036107,False,https://pbs.twimg.com/profile_images/748503442113568768/Y4KpNoM6_normal.jpg,NECC strengthens collaboration among stakeholders in facilitating the provision of quality epilepsy care in Kenya.,None,None,Not 😐
RippleEffectImg,557,805,850,7.681729107973231,False,3.31356207,False,https://pbs.twimg.com/profile_images/1103598415/RippleEffectLogo1_normal.gif,"An award-winning collective of journalists, Ripple Effect Images creates compelling photographs, film, and stories of programs that help women and girls.",None,None,Not 😐
ecosystemcap,2389,878,595,7.675596314125051,False,7.152922910000001,False,https://pbs.twimg.com/profile_images/336676481/LogoColorTextBelow_normal.jpg,Redefining the relationship between #business and #nature.,"business, nature",None,Not 😐
OttoBruun,1220,1574,1764,7.674351964970348,False,2.9928,False,https://pbs.twimg.com/profile_images/3092251863/e69fd3fcb95d2cc93335e99b9474cff1_normal.jpeg,Mining; climate; community rights; justice & ecology.,None,None,Not 😐
raymundf23,21184,3467,4300,7.66324471435811,True,6.69138608,False,https://pbs.twimg.com/profile_images/715599629988012032/3PLgexqJ_normal.jpg,Communications Officer for @HolocaustMuseum. Formerly @Philanthropy & @WSJ. rflandez@ushmm.org IG: raymuseum SN: raymundf23 #goterps Views are my own.,goterps,"HolocaustMuseum, Philanthropy, WSJ",Not 😐
peachylene,422,132,123,7.659858624542518,False,5.80062589,False,https://pbs.twimg.com/profile_images/483362943258488832/l2_o8o2Z_normal.jpeg,"Food-centric, Filipino southern New Yorker. Travel/dance/karaoke/spades enthusiast. And I love hugs.",None,None,Not 😐
LizBanse,1859,1155,1124,7.653315005109686,False,4.02048739,False,https://pbs.twimg.com/profile_images/2377075598/i6tj52ppyezt8k7s6yp0_normal.jpeg,"Liz Banse, Resource Media communications strategist with a love for the visual. I tweet nonprofit visual stories + communications tips + journalism trends.",None,None,Not 😐
MugishaBob,2664,870,551,7.652709960577027,False,7.74792313,False,https://pbs.twimg.com/profile_images/731943141406838785/x-7gI1lt_normal.jpg,#AIESEC Alumnus ║Youth activist ║✈️Aviation Enthusiast║ #ProudlyRwandan ║@RedBullRacing F1 Fan,"AIESEC, ProudlyRwandan",RedBullRacing,Not 😐
onewildlife,5297,1669,986,7.6485321250467235,False,8.190256750000001,False,https://pbs.twimg.com/profile_images/580149100059975680/kp7RtfAn_normal.jpg,Creative Catalyst for your One Wild Life. Founder of Zen Hen. Documentary Photographer. Yoga teacher.,None,None,Not 😐
APRA_GNY,487,418,488,7.646082714810647,False,2.9217874200000002,False,https://pbs.twimg.com/profile_images/1583581195/APRA_GNY_Logo_normal.JPG,"Official APRA of Greater New York twitter. Information for & by prospect researchers, fundraisers, & nonprofit professionals.",None,None,Not 😐
evanswadongo,7035,1793,833,7.641800571451346,False,9.587929540000001,False,https://pbs.twimg.com/profile_images/2810544471/e0b89a1736601e6e19b774a8bd2788c4_normal.jpeg,Serial & Social Entrepreneur | Inventor | Passionate about sustainable social-economic development in Africa | Tech Enthusiast | Speaker & Blogger,None,None,Not 😐
GreenBreakfast,1250,674,556,7.641393003949442,False,5.20852623,False,https://pbs.twimg.com/profile_images/3728675214/2ee93adc8ec005a65ea23ed494f5c750_normal.jpeg,Green Breakfast Club is a monthly networking event dedicated to growing local green business communities through resource exchange. Every month in NYC!,None,None,Not 😐
bizkidsROC,553,570,567,7.641103033888435,False,3.5570701100000006,False,https://pbs.twimg.com/profile_images/1159540086/Biz_kids_color_logo_normal.jpg,"Youth Entrepreneurship Program doing great things in Rochester, NY. Make sure you come support us at the upcoming #ROC festivals!",ROC,None,Not 😐
Galrahn,24012,5142,1933,7.634611718576005,False,10.44060314,False,https://pbs.twimg.com/profile_images/1563152829/VbtSFj38_normal,"Enterprise Technology, InfoSec, Techie, Trekkie, Maritime Strategy, Foreign Policy, Government.",None,None,Not 😐
DSustainability,1000,227,275,7.631767386814394,True,5.6888754100000005,False,https://pbs.twimg.com/profile_images/743428009936322560/wbHv4V2D_normal.jpg,"Zespół #Sustainability Services Central Europe, #doradztwo w zakresie zrównoważonego rozwoju i odpowiedzialnosci spolecznej #CSR #CSRwPL","Sustainability, doradztwo, CSR, CSRwPL",None,Not 😐
CTHealth,9221,2538,1496,7.63061039445128,False,8.40314255,False,https://pbs.twimg.com/profile_images/738404380228112384/zXTpiOam_normal.jpg,Improving the health of CT residents by expanding #HealthEquity. Digital media manager Liz Reni is tweeting & listening.,HealthEquity,None,Not 😐
fundacionpropal,456,466,469,7.627698815777638,False,3.48508786,False,https://pbs.twimg.com/profile_images/451759194966728704/YG6ZMb9s_normal.jpeg,"Trabajamos con pasión por el desarrollo social, convencidos de la importancia de la participación comunitaria y la generación de alianzas.",None,None,Not 😐
khuram_hussain,1924,346,70,7.627466957860178,False,11.801218420000001,False,https://pbs.twimg.com/profile_images/561612634005323778/QejnYLgk_normal.jpeg,"Writing about my life, one book at a time.",None,None,Not 😐
Agric_Revival,2534,526,354,7.625655801397796,True,8.35793877,False,https://pbs.twimg.com/profile_images/465060682489397248/ni5y9FDg_normal.jpeg,Restoration & Rehabilitation of livelihood & #foodsecurity in #Borno #Nigeria. #ReviveAgric / Resettle #IDPs #EndPoverty #EndHunger #EndMalNutrition #SDGs,"foodsecurity, Borno, Nigeria, ReviveAgric, IDPs, EndPoverty, EndHunger, EndMalNutrition, SDGs",None,Not 😐
cathyarnst,5257,1980,1401,7.621785728811931,True,6.82660538,False,https://pbs.twimg.com/profile_images/1666224614/profile_picture_normal.jpg,"Director Media Relations for Robert Wood Johnson Foundation @RWJF. Previously covered #health,#medicine for @BusinessWeek, Reuters, Xconomy and other outlets.","health, medicine","RWJF, BusinessWeek",Not 😐
ToyinO1,35670,5287,744,7.619793646387752,True,12.03500119,False,https://pbs.twimg.com/profile_images/702181134923231232/eCYY_7Sd_normal.jpg,"UK Solicitor & New York Attorney w/specialization in Corporate Finance, Corporate #Sustainability #SDGs and Compliance & Regulatory Law","Sustainability, SDGs",None,Not 😐
MHogenboom,854,919,937,7.619468846213416,False,3.4115235800000003,False,https://pbs.twimg.com/profile_images/2807241699/607239164bbcad45726c9ed5ddebd4da_normal.png,Co- creating a connected and sustainable society in Liechtenstein with @SymbioseFL,None,SymbioseFL,Not 😐
GlobalGoalsPR,319,292,1050,7.617998096910232,True,3.00399523,False,https://pbs.twimg.com/profile_images/727840492793237505/SOf141Ea_normal.jpg,"Advocacy for the #SDGs in Africa, https://t.co/fz1IUC4aEY, S. America for grassroots action by #2030. #NoPoverty #Equality #ClimateAction...","SDGs, NoPoverty, Equality, ClimateAction",None,Not 😐
AerisInsight,954,942,1265,7.615920203063413,False,2.5138291,False,https://pbs.twimg.com/profile_images/475965774813605888/nhJRHMeh_normal.jpeg,Aeris guides capital to good. We are the information service for community investors. #CDFI ratings powered by CARS®.,CDFI,None,Not 😐
NPEdAccess,4461,1408,1165,7.609084262712513,False,6.35850404,False,https://pbs.twimg.com/profile_images/432987354832187392/2Cx_3Llv_normal.png,"NPEA is a membership association for organizations, programs, and schools committed to increasing educational opportunities for underrepresented students.",None,None,Not 😐
oct1473254,3835,725,484,7.608161171111398,False,8.576205620000001,False,https://pbs.twimg.com/profile_images/596771205992095745/zambdHFi_normal.jpg,"Live Performance Director, Narrative Designer, Creative Strategist. Experimentalist. Artist. Speaker at RailsConf2016",None,None,Not 😐
NNCGConsultants,144,211,229,7.606693974153732,True,3.17019872,False,https://pbs.twimg.com/profile_images/459668924997439488/mDP-I1jM_normal.jpeg,"The National Network of Consultants to Grantmakers is dedicated to elevating, expanding & improving the field of philanthropy. Learn more http://t.co/gyg6rtOWgC",None,None,Not 😐
seattledrury,14246,9071,7992,7.604305861045257,True,4.55416955,False,https://pbs.twimg.com/profile_images/624466637211590656/d4WJOb6v_normal.jpg,"Philanthropy, Leadership, Strategy | Director, Seattle Children's Hospital & Research Foundation | Faculty, Seattle U Master of Nonprofit Leadership Program",None,None,Not 😐
hscNYchange,583,635,1893,7.600708858566499,False,2.78470998,False,https://pbs.twimg.com/profile_images/1337461814/Screen_shot_2011-05-03_at_1.48.37_PM_normal.png,"Just doing my part to incorporate social media into the nonprofit sector and try to save the world...starting with NYC. 

For more see: @HSC_NY",None,HSC_NY,Not 😐
